Epoch,Total,L1,L2,Lbg,r_z1,r_z2,std_0
218.0,3.259300470352173,0.5089301466941833,1.8452759981155396,8.620025634765625,0.705455675792664,1.375783039402612,5.9825029373168945
219.0,3.2550430297851562,0.5061500072479248,1.8407106399536133,8.651577949523926,0.709178424518809,1.3813877996641553,6.093759536743164
220.0,3.271453380584717,0.5506239533424377,1.7842235565185547,8.94031810760498,0.7077384760540153,1.3774586012273562,6.099111080169678
221.0,3.267468214035034,0.552223801612854,1.7795424461364746,8.930959701538086,0.7032546211517097,1.3821779105666292,5.998009204864502
222.0,3.257869005203247,0.508287787437439,1.8410050868988037,8.654754638671875,0.6950957066678302,1.383723705548989,5.981724262237549
223.0,3.2578911781311035,0.49817657470703125,1.852815866470337,8.637484550476074,0.7034574295364214,1.3870547037264345,6.077286720275879
224.0,3.264747381210327,0.5420186519622803,1.7916842699050903,8.883018493652344,0.7104140561808857,1.3811636964339604,6.08629035949707
225.0,3.265515089035034,0.5570651888847351,1.777557373046875,8.88110637664795,0.7089628811101263,1.3783008191871768,5.999630451202393
226.0,3.2541663646698,0.5137199759483337,1.8332785367965698,8.639314651489258,0.695037497305993,1.3805534795633079,5.991246223449707
227.0,3.25593900680542,0.4916655421257019,1.855588436126709,8.654838562011719,0.7040612261105693,1.381853432613808,6.0912981033325195
228.0,3.262310743331909,0.5392759442329407,1.7872788906097412,8.929911613464355,0.7129958195379751,1.3764190307599153,6.103365421295166
229.0,3.2626137733459473,0.5616948008537292,1.7651647329330444,8.92924690246582,0.7073089951720662,1.3759730824284389,6.009146213531494
230.0,3.255368232727051,0.5124382972717285,1.8340954780578613,8.654972076416016,0.6928636970779036,1.3832015296780653,5.9830322265625
